,Symbol,Expiration,Size,Strike,Spot,Received,dt,Type,Cap,diff
88,MTCH,2021/06/18,$4.50M,145.0,146.59,2021/03/04 03:06,20210303,Call,4500.0,106
89,MTCH,2021/06/18,$3.81M,150.0,146.59,2021/03/04 03:06,20210303,Call,3810.0,106
90,VALE,2021/04/16,$57.49K,19.0,17.41,2021/03/04 03:05,20210303,Call,57.49,43
91,PFE,2021/07/16,$49.51K,42.0,34.21,2021/03/04 03:04,20210303,Call,49.51,134
92,KIM,2021/03/19,$18.98K,15.0,18.82,2021/03/04 03:04,20210303,Put,18.98,15
93,CX,2021/03/19,$52.50K,7.0,7.3,2021/03/04 03:01,20210303,Call,52.5,15
94,TJX,2021/04/16,$5.83M,35.0,64.7,2021/03/04 03:00,20210303,Call,5830.0,43
95,PBR,2021/07/16,$150.00K,7.0,7.2,2021/03/04 03:00,20210303,Put,150.0,134
96,FUTU,2021/05/21,$15.25M,65.0,152.62,2021/03/04 02:59,20210303,Call,15250.0,78
97,SNAP,2021/03/12,$98.09K,54.0,59.62,2021/03/04 02:57,20210303,Put,98.09,8
98,PEP,2021/03/05,$65.60K,144.0,130.04,2021/03/04 02:55,20210303,Call,65.6,1
99,PEP,2021/03/05,$6.17M,144.0,130.04,2021/03/04 02:55,20210303,Put,6170.0,1
100,JCI,2021/07/16,$2.75M,50.0,58.0,2021/03/04 02:54,20210303,Call,2750.0,134
101,JCI,2021/10/15,$4.97M,52.5,58.0,2021/03/04 02:54,20210303,Call,4970.0,225
102,JCI,2021/07/16,$1.37M,50.0,58.0,2021/03/04 02:54,20210303,Call,1370.0,134
103,HAL,2023/01/20,$682.50K,20.0,22.44,2021/03/04 02:53,20210303,Put,682.5,687
104,PBR,2021/03/05,$22.57K,7.5,7.25,2021/03/04 02:51,20210303,Call,22.57,1
105,XL,2021/03/19,$336.73K,12.5,12.86,2021/03/04 02:51,20210303,Put,336.73,15
106,EPD,2021/03/19,$49.82K,23.5,22.77,2021/03/04 02:47,20210303,Call,49.82,15
107,PLUG,2022/01/21,$649.65K,30.0,46.1,2021/03/04 02:43,20210303,Put,649.65,323
108,CAN,2021/03/19,$203.44K,40.0,23.75,2021/03/04 02:43,20210303,Call,203.44,15
109,CAN,2021/04/16,$481.40K,40.0,23.77,2021/03/04 02:42,20210303,Call,481.4,43
110,DDOG,2021/07/16,$798.00K,80.0,89.05,2021/03/04 02:41,20210303,Put,798.0,134
111,GILD,2021/03/19,$56.21K,65.5,63.14,2021/03/04 02:40,20210303,Call,56.21,15
112,XL,2021/03/19,$57.37K,10.0,13.7,2021/03/04 02:39,20210303,Put,57.37,15
113,SNAP,2021/03/12,$59.08K,54.0,60.21,2021/03/04 02:36,20210303,Put,59.08,8
114,SNAP,2021/03/12,$58.00K,54.0,60.24,2021/03/04 02:36,20210303,Put,58.0,8
115,XOM,2021/04/16,$399.60K,52.5,57.87,2021/03/04 02:35,20210303,Put,399.6,43
116,LVS,2021/05/21,$1.64M,65.0,66.4,2021/03/04 02:34,20210303,Call,1640.0,78
117,LVS,2021/04/16,$2.42M,57.5,66.4,2021/03/04 02:34,20210303,Call,2420.0,43
118,SNAP,2021/03/12,$55.00K,54.0,60.16,2021/03/04 02:34,20210303,Put,55.0,8
119,IMGN,2021/04/16,$41.03K,6.0,8.91,2021/03/04 02:32,20210303,Put,41.03,43
120,BHC,2021/07/16,$1.30M,20.0,32.67,2021/03/04 02:31,20210303,Call,1300.0,134
121,CLOV,2021/05/21,$100.00K,15.0,8.51,2021/03/04 02:30,20210303,Call,100.0,78
122,GM,2021/03/19,$122.66K,57.0,53.9,2021/03/04 02:30,20210303,Call,122.66,15
123,GM,2021/03/19,$122.76K,60.0,53.88,2021/03/04 02:30,20210303,Call,122.76,15
124,ELAN,2021/03/19,$34.24K,34.0,31.08,2021/03/04 02:29,20210303,Call,34.24,15
125,FTCH,2022/01/21,$1.06M,90.0,58.36,2021/03/04 02:29,20210303,Call,1060.0,323
126,FTCH,2021/10/15,$1.32M,70.0,58.36,2021/03/04 02:29,20210303,Call,1320.0,225
127,AAL,2021/04/16,$955.50K,25.0,22.53,2021/03/04 02:29,20210303,Call,955.5,43
128,AAL,2021/03/19,$160.38K,25.0,22.53,2021/03/04 02:29,20210303,Call,160.38,15
129,AAL,2021/04/16,$360.15K,30.0,22.53,2021/03/04 02:29,20210303,Call,360.15,43
130,AAL,2021/03/19,$1.05M,20.0,22.53,2021/03/04 02:29,20210303,Call,1050.0,15
131,KO,2021/04/09,$63.00K,53.0,50.37,2021/03/04 02:28,20210303,Call,63.0,36
132,JWN,2021/03/12,$60.20K,33.0,36.37,2021/03/04 02:28,20210303,Put,60.2,8
133,JWN,2021/03/05,$131.60K,36.5,36.37,2021/03/04 02:28,20210303,Put,131.6,1
134,AMC,2021/03/05,$43.35K,9.0,8.78,2021/03/04 02:28,20210303,Call,43.35,1
135,SOS,2021/03/05,$245.00K,7.0,9.15,2021/03/04 02:27,20210303,Call,245.0,1
136,UAL,2021/06/18,$1.58M,57.5,54.68,2021/03/04 02:27,20210303,Call,1580.0,106
137,MET,2021/09/17,$1.76M,50.0,60.06,2021/03/04 02:26,20210303,Put,1760.0,197
138,SABR,2021/03/19,$88.50K,14.5,15.26,2021/03/04 02:26,20210303,Put,88.5,15
139,CCL,2021/03/05,$58.69K,29.0,29.4,2021/03/04 02:24,20210303,Put,58.69,1
140,CMCSA,2021/03/19,$78.97K,42.5,54.47,2021/03/04 02:23,20210303,Put,78.97,15
141,UBER,2021/03/05,$20.11K,53.0,57.28,2021/03/04 02:23,20210303,Put,20.11,1
142,LVS,2021/03/19,$210.00K,72.5,66.55,2021/03/04 02:22,20210303,Call,210.0,15
143,TWTR,2021/04/16,$159.90K,60.0,72.07,2021/03/04 02:19,20210303,Put,159.9,43
144,BFT,2021/04/16,$135.00K,20.0,15.11,2021/03/04 02:18,20210303,Call,135.0,43
145,LVS,2021/05/21,$644.00K,65.0,66.43,2021/03/04 02:18,20210303,Call,644.0,78
146,LVS,2021/04/16,$987.00K,57.5,66.43,2021/03/04 02:18,20210303,Call,987.0,43
147,LFMD,2021/03/19,$83.85K,12.5,15.55,2021/03/04 02:18,20210303,Put,83.85,15
148,SOS,2022/01/21,$501.60K,7.5,8.7,2021/03/04 02:17,20210303,Call,501.6,323
149,OXY,2021/03/05,$60.76K,30.0,29.28,2021/03/04 02:16,20210303,Call,60.76,1
150,FTCH,2021/07/16,$322.67K,40.0,58.19,2021/03/04 02:16,20210303,Put,322.67,134
151,GSAH,2021/07/16,$301.01K,12.5,11.31,2021/03/04 02:14,20210303,Call,301.01,134
152,CNC,2021/03/12,$45.00K,56.0,58.81,2021/03/04 02:13,20210303,Put,45.0,8
153,GSAH,2021/07/16,$147.88K,20.0,11.22,2021/03/04 02:13,20210303,Call,147.88,134
154,CMCSA,2021/03/19,$88.92K,42.5,54.36,2021/03/04 02:12,20210303,Put,88.92,15
155,DDD,2021/03/19,$165.00K,26.0,28.83,2021/03/04 02:12,20210303,Put,165.0,15
156,VALE,2021/04/16,$40.04K,19.0,17.53,2021/03/04 02:12,20210303,Call,40.04,43
157,SNAP,2021/04/16,$676.50K,60.0,60.75,2021/03/04 02:10,20210303,Call,676.5,43
158,VIAC,2021/03/19,$83.14K,60.0,71.81,2021/03/04 02:10,20210303,Put,83.14,15
159,DIS,2022/06/17,$2.23M,220.0,194.03,2021/03/04 02:09,20210303,Call,2230.0,470
160,BW,2021/03/19,$50.00K,7.5,7.3,2021/03/04 02:09,20210303,Call,50.0,15
161,BW,2021/04/16,$85.00K,7.5,7.3,2021/03/04 02:09,20210303,Call,85.0,43
162,AMC,2021/03/19,$77.92K,13.0,8.82,2021/03/04 02:08,20210303,Call,77.92,15
163,MA,2021/03/19,$38.12K,270.0,359.81,2021/03/04 02:07,20210303,Put,38.12,15
164,ALXN,2021/03/19,$337.79K,145.0,148.65,2021/03/04 02:07,20210303,Put,337.79,15
165,GM,2021/06/18,$1.59M,60.0,53.9,2021/03/04 02:05,20210303,Call,1590.0,106
166,VTRS,2021/07/16,$210.00K,12.5,13.84,2021/03/04 01:59,20210303,Put,210.0,134
167,JD,2021/03/12,$354.96K,96.0,94.2,2021/03/04 01:58,20210303,Call,354.96,8
168,LOW,2021/03/19,$46.00K,135.0,160.0,2021/03/04 01:57,20210303,Put,46.0,15
169,NFLX,2021/04/16,$4.38M,525.0,526.73,2021/03/04 01:56,20210303,Call,4380.0,43
170,NFLX,2021/04/16,$4.03M,525.0,526.73,2021/03/04 01:56,20210303,Put,4030.0000000000005,43
171,NFLX,2021/04/16,$4.82M,535.0,527.14,2021/03/04 01:56,20210303,Put,4820.0,43
172,NFLX,2021/04/16,$3.67M,535.0,527.14,2021/03/04 01:56,20210303,Call,3670.0,43
173,PBR,2021/07/16,$80.00K,13.0,7.37,2021/03/04 01:53,20210303,Call,80.0,134
174,MPC,2021/03/19,$385.00K,60.0,57.29,2021/03/04 01:53,20210303,Put,385.0,15
175,PBR,2021/07/16,$740.00K,8.0,7.36,2021/03/04 01:52,20210303,Call,740.0,134
176,RIG,2021/03/19,$23.94K,5.0,4.04,2021/03/04 01:51,20210303,Call,23.94,15
177,FSLY,2021/03/19,$211.88K,85.0,67.94,2021/03/04 01:50,20210303,Call,211.88,15
178,AMC,2021/03/05,$46.50K,9.0,8.89,2021/03/04 01:50,20210303,Call,46.5,1
179,XOM,2021/03/19,$172.46K,60.0,57.53,2021/03/04 01:49,20210303,Call,172.46,15
180,PFE,2021/04/16,$87.00K,37.0,34.08,2021/03/04 01:48,20210303,Call,87.0,43
181,PFE,2021/04/16,$21.00K,41.0,34.08,2021/03/04 01:48,20210303,Call,21.0,43
182,TLRY,2021/03/19,$262.44K,40.0,25.82,2021/03/04 01:48,20210303,Call,262.44,15
183,CX,2021/04/16,$75.00K,8.0,7.33,2021/03/04 01:47,20210303,Call,75.0,43
184,AMC,2021/03/05,$156.67K,9.0,8.91,2021/03/04 01:47,20210303,Put,156.67,1
185,SBSW,2021/07/16,$485.35K,20.0,19.8,2021/03/04 01:45,20210303,Call,485.35,134
186,GPS,2021/03/19,$62.50K,21.0,26.1,2021/03/04 01:45,20210303,Put,62.5,15
187,PAGS,2021/03/19,$1.08M,57.5,56.0,2021/03/04 01:45,20210303,Call,1080.0,15
188,PAGS,2022/01/21,$6.79M,65.0,56.0,2021/03/04 01:45,20210303,Call,6790.0,323
189,ZTO,2021/10/15,$1.11M,34.0,35.13,2021/03/04 01:45,20210303,Put,1110.0,225
190,CIEN,2021/03/05,$300.00K,53.5,51.51,2021/03/04 01:44,20210303,Call,300.0,1
191,CIEN,2021/03/05,$80.00K,58.5,51.51,2021/03/04 01:44,20210303,Call,80.0,1
192,VZ,2021/03/05,$1.52K,58.0,55.08,2021/03/04 01:44,20210303,Call,1.52,1
193,UWMC,2021/05/21,$253.46K,10.0,10.61,2021/03/04 01:43,20210303,Call,253.46,78
194,UWMC,2021/04/16,$307.91K,10.0,10.57,2021/03/04 01:43,20210303,Call,307.91,43
195,TIGR,2021/03/19,$1.68M,35.0,21.85,2021/03/04 01:42,20210303,Put,1680.0,15
196,RKT,2021/03/19,$1.27M,17.0,29.76,2021/03/04 01:42,20210303,Call,1270.0,15
197,RKT,2021/03/19,$1.37M,16.0,29.76,2021/03/04 01:42,20210303,Call,1370.0,15
198,KMI,2021/03/19,$42.43K,16.0,15.47,2021/03/04 01:42,20210303,Call,42.43,15
199,WYNN,2021/06/18,$3.53M,140.0,137.55,2021/03/04 01:40,20210303,Call,3530.0,106
200,WYNN,2021/06/18,$922.50K,105.0,137.55,2021/03/04 01:40,20210303,Put,922.5,106
201,WYNN,2021/06/18,$1.94M,160.0,137.55,2021/03/04 01:40,20210303,Call,1940.0,106
202,UWMC,2021/04/16,$372.28K,10.0,10.37,2021/03/04 01:39,20210303,Call,372.28,43
203,AMC,2021/03/05,$170.56K,9.0,8.89,2021/03/04 01:39,20210303,Put,170.56,1
204,IQ,2021/04/16,$156.00K,30.0,26.09,2021/03/04 01:39,20210303,Call,156.0,43
205,SOS,2021/03/19,$172.39K,12.5,8.01,2021/03/04 01:38,20210303,Call,172.39,15
206,UWMC,2021/05/21,$200.00K,10.0,10.26,2021/03/04 01:38,20210303,Call,200.0,78
207,UWMC,2021/05/21,$206.38K,10.0,10.27,2021/03/04 01:38,20210303,Call,206.38,78
208,UWMC,2021/03/19,$187.20K,10.0,10.3,2021/03/04 01:38,20210303,Call,187.2,15
209,INFY,2021/03/19,$62.76K,19.0,18.43,2021/03/04 01:36,20210303,Call,62.76,15
210,JEF,2021/06/18,$705.00K,30.0,30.8,2021/03/04 01:36,20210303,Put,705.0,106
211,INFY,2021/03/19,$101.29K,19.0,18.42,2021/03/04 01:36,20210303,Call,101.29,15
212,SOS,2021/03/12,$141.34K,8.5,8.11,2021/03/04 01:36,20210303,Call,141.34,8
213,DIS,2021/04/16,$499.52K,210.0,193.79,2021/03/04 01:35,20210303,Call,499.52,43
214,CCX,2021/04/16,$45.04K,10.0,10.04,2021/03/04 01:35,20210303,Put,45.04,43
215,BNGO,2021/03/19,$72.00K,7.0,8.87,2021/03/04 01:34,20210303,Put,72.0,15
216,CTSH,2021/03/05,$37.50K,75.0,73.66,2021/03/04 01:34,20210303,Call,37.5,1
217,BEKE,2021/03/19,$517.92K,55.0,60.36,2021/03/04 01:33,20210303,Put,517.92,15
218,DIS,2021/04/16,$576.18K,210.0,194.06,2021/03/04 01:32,20210303,Call,576.18,43
219,CMCSA,2022/01/21,$185.00K,42.5,54.49,2021/03/04 01:31,20210303,Put,185.0,323
220,TRHC,2021/04/16,$373.65K,35.0,36.64,2021/03/04 01:30,20210303,Put,373.65,43
221,ET,2021/04/16,$178.31K,7.0,8.05,2021/03/04 01:30,20210303,Call,178.31,43
222,VLDR,2021/03/19,$195.50K,22.5,15.17,2021/03/04 01:27,20210303,Call,195.5,15
223,ANTM,2021/03/12,$330.00K,320.0,314.98,2021/03/04 01:27,20210303,Call,330.0,8
224,QELL,2021/04/16,$177.80K,10.0,10.73,2021/03/04 01:27,20210303,Call,177.8,43
225,ELAN,2021/03/19,$270.40K,31.0,31.16,2021/03/04 01:27,20210303,Put,270.4,15
226,RKT,2021/03/05,$116.81K,27.0,29.58,2021/03/04 01:26,20210303,Put,116.81,1
227,KMPH,2021/03/19,$245.00K,12.5,13.25,2021/03/04 01:25,20210303,Call,245.0,15
228,GSAH,2021/07/16,$271.25K,12.5,11.32,2021/03/04 01:24,20210303,Call,271.25,134
229,GSAH,2021/07/16,$136.50K,20.0,11.32,2021/03/04 01:24,20210303,Call,136.5,134
230,UWMC,2021/05/21,$351.00K,10.0,10.08,2021/03/04 01:23,20210303,Call,351.0,78
231,BMY,2021/09/17,$440.00K,55.0,60.17,2021/03/04 01:21,20210303,Put,440.0,197
232,INFY,2021/03/19,$50.00K,19.0,18.36,2021/03/04 01:20,20210303,Call,50.0,15
233,PLTR,2022/01/21,$473.85K,40.0,24.46,2021/03/04 01:20,20210303,Call,473.85,323
234,CMCSA,2021/06/18,$86.40K,42.5,54.55,2021/03/04 01:20,20210303,Put,86.4,106
235,RKT,2021/03/19,$1.14M,30.0,31.78,2021/03/04 01:19,20210303,Call,1140.0,15
236,RKT,2021/03/19,$798.75K,30.0,31.78,2021/03/04 01:19,20210303,Put,798.75,15
237,SQ,2021/03/19,$300.30K,277.5,240.64,2021/03/04 01:17,20210303,Call,300.3,15
238,PBR,2021/04/16,$81.00K,7.0,7.33,2021/03/04 01:16,20210303,Call,81.0,43
239,BYND,2021/06/18,$1.74M,135.0,138.5,2021/03/04 01:16,20210303,Put,1740.0,106
240,MIST,2021/09/17,$327.75K,7.5,6.36,2021/03/04 01:15,20210303,Call,327.75,197
241,PBR,2021/03/19,$64.00K,7.0,7.35,2021/03/04 01:14,20210303,Call,64.0,15
242,LOPE,2021/03/19,$60.00K,110.0,102.69,2021/03/04 01:14,20210303,Call,60.0,15
243,DDD,2021/03/19,$329.83K,26.0,28.98,2021/03/04 01:13,20210303,Put,329.83,15
244,XOM,2021/04/01,$208.71K,60.0,56.86,2021/03/04 01:12,20210303,Call,208.71,28
245,VIAC,2021/04/16,$368.81K,67.5,71.76,2021/03/04 01:11,20210303,Put,368.81,43
246,LI,2021/06/18,$1.73M,22.5,23.4,2021/03/04 01:11,20210303,Put,1730.0,106
247,DDD,2021/03/19,$361.81K,28.0,28.94,2021/03/04 01:11,20210303,Put,361.81,15
248,WYNN,2021/03/19,$3.74M,120.0,138.09,2021/03/04 01:10,20210303,Call,3740.0,15
249,WYNN,2021/03/19,$4.50M,130.0,138.09,2021/03/04 01:10,20210303,Call,4500.0,15
250,TWTR,2021/03/19,$296.50K,67.0,72.48,2021/03/04 01:09,20210303,Put,296.5,15
251,BHC,2021/03/19,$1.73M,32.0,32.35,2021/03/04 01:06,20210303,Put,1730.0,15
252,UBER,2021/03/19,$57.00K,50.0,57.18,2021/03/04 01:05,20210303,Put,57.0,15
253,MIST,2021/09/17,$328.56K,7.5,6.62,2021/03/04 01:03,20210303,Call,328.56,197
254,RIOT,2021/03/05,$209.63K,55.0,51.75,2021/03/04 01:02,20210303,Call,209.63,1
255,ET,2022/01/21,$59.07K,12.0,8.05,2021/03/04 01:00,20210303,Call,59.07,323
256,PBR,2021/04/16,$132.60K,8.0,7.36,2021/03/04 00:59,20210303,Call,132.6,43
257,PBR,2021/04/16,$71.40K,6.0,7.36,2021/03/04 00:59,20210303,Put,71.4,43
258,LUMN,2021/04/16,$100.90K,15.0,13.89,2021/03/04 00:59,20210303,Call,100.9,43
259,PFE,2021/03/19,$161.70K,34.0,34.01,2021/03/04 00:58,20210303,Put,161.7,15
260,SONO,2021/03/19,$12.22K,30.0,41.18,2021/03/04 00:56,20210303,Put,12.22,15
261,TECK,2021/08/20,$283.50K,24.0,21.64,2021/03/04 00:55,20210303,Call,283.5,169
262,EXPR,2021/04/16,$8.75K,1.0,2.64,2021/03/04 00:55,20210303,Put,8.75,43
263,SE,2021/03/19,$315.00K,295.0,260.04,2021/03/04 00:54,20210303,Call,315.0,15
264,ET,2022/01/21,$62.79K,12.0,8.07,2021/03/04 00:54,20210303,Call,62.79,323
265,EDIT,2021/04/16,$360.00K,55.0,45.24,2021/03/04 00:53,20210303,Call,360.0,43
266,CRM,2021/06/18,$446.00K,250.0,209.48,2021/03/04 00:51,20210303,Call,446.0,106
267,XPEV,2021/03/05,$39.97K,34.0,31.26,2021/03/04 00:51,20210303,Call,39.97,1
268,BEKE,2021/03/19,$322.50K,55.0,61.05,2021/03/04 00:50,20210303,Put,322.5,15
269,GSX,2021/03/19,$188.10K,40.0,84.83,2021/03/04 00:50,20210303,Put,188.1,15
